Aspect,Curvature,Earthquake,Elevation,Lithology,NDVI,NDWI,Plan,Precipitation,Profile,Slope,temperature,moisture,Landslide
3.0,3.333333333,2.333333333,4.0,2,2.666666667,3.333333333,2.666666667,3.666666667,2.333333333,3.0,24.89112333,44.7474,0
3.0,3.666666667,3.0,2.666666667,3,2.0,4.0,3.333333333,5.0,2.666666667,2.333333333,23.42946333,38.39686667,0
2.666666667,2.666666667,1.333333333,2.0,2,3.666666667,2.333333333,2.666666667,3.0,3.666666667,2.666666667,25.84670667,7.492933333,0
2.666666667,3.0,3.0,2.666666667,3,3.0,3.0,3.0,5.0,3.0,3.333333333,25.01409667,42.20753333,0
4.333333333,2.666666667,1.333333333,3.333333333,2,2.333333333,3.666666667,2.333333333,2.333333333,3.333333333,2.666666667,18.05461,17.56833333,0
3.666666667,3.666666667,2.333333333,2.333333333,1,3.666666667,3.0,3.0,4.333333333,1.666666667,2.333333333,23.04985667,21.05833333,0
4.333333333,3.666666667,1.0,2.666666667,2,2.333333333,3.666666667,3.0,1.0,2.333333333,2.666666667,20.61896,61.98586667,0
3.333333333,3.333333333,2.0,3.0,3,3.333333333,2.333333333,3.333333333,4.0,3.0,4.0,18.22265667,47.46736667,1
4.0,3.0,2.333333333,1.0,2,2.666666667,3.666666667,3.666666667,4.333333333,3.666666667,2.0,21.50489333,27.50713333,0
3.0,2.666666667,1.666666667,3.0,2,3.0,3.333333333,2.666666667,3.0,3.0,3.0,19.19828667,36.18453333,0
2.333333333,3.0,3.0,2.333333333,2,2.666666667,3.333333333,2.666666667,5.0,3.0,2.0,21.32781333,34.46276667,0
1.333333333,4.0,2.666666667,4.0,3,2.0,4.0,4.0,4.333333333,2.333333333,2.666666667,20.10591667,46.56143333,0
3.666666667,2.666666667,1.666666667,3.333333333,3,1.0,5.0,2.333333333,3.0,3.0,2.0,21.19417,41.35113333,0
4.0,2.666666667,2.0,4.0,3,3.0,3.0,2.666666667,4.0,3.0,3.333333333,21.18907,49.1435,0
2.666666667,3.666666667,2.0,2.0,1,3.666666667,1.666666667,4.0,3.0,2.666666667,2.666666667,22.90238333,30.2238,0
3.666666667,3.0,2.666666667,2.333333333,3,1.333333333,4.333333333,3.333333333,4.333333333,3.0,3.666666667,20.20474667,9.816666667,0
4.0,2.666666667,2.333333333,2.666666667,1,3.666666667,2.0,2.666666667,4.0,3.666666667,2.0,22.24947,55.2791,0
2.0,2.333333333,2.333333333,2.666666667,3,2.666666667,3.333333333,2.666666667,3.666666667,4.0,3.0,22.87711,5.694833333,0
2.0,2.666666667,1.333333333,2.0,1,1.666666667,4.333333333,2.333333333,3.0,3.333333333,2.333333333,23.50549,12.2894,0
2.666666667,3.666666667,2.333333333,3.0,1,3.333333333,2.666666667,3.333333333,4.0,2.333333333,2.666666667,17.15149667,50.93256667,0
3.333333333,3.666666667,2.333333333,2.333333333,2,3.0,3.0,3.333333333,4.0,2.666666667,3.666666667,16.80726667,9.583233333,0
3.333333333,3.0,1.666666667,2.666666667,1,3.0,3.0,3.333333333,3.666666667,3.333333333,2.333333333,18.23539,25.6592,0
3.0,2.666666667,2.333333333,2.333333333,2,3.0,3.0,3.0,4.333333333,3.666666667,3.0,21.59978667,66.78676667,1
2.333333333,2.666666667,2.0,2.333333333,1,1.333333333,4.333333333,2.333333333,3.333333333,3.333333333,3.0,24.17507,23.0387,0
2.333333333,3.666666667,1.666666667,1.333333333,2,4.333333333,1.666666667,3.333333333,3.666666667,2.333333333,3.666666667,16.76282,43.44336667,0
3.333333333,4.666666667,2.0,3.666666667,2,3.333333333,2.333333333,4.666666667,4.333333333,2.0,3.333333333,19.54179667,63.7734,1
2.0,4.0,2.333333333,2.333333333,3,3.666666667,2.666666667,4.0,4.0,3.0,2.333333333,21.23997333,2.2937,0
3.333333333,2.666666667,2.0,1.333333333,2,2.333333333,3.666666667,2.666666667,3.666666667,3.666666667,1.333333333,24.65019667,32.89913333,0
3.0,2.333333333,2.333333333,1.666666667,1,2.666666667,3.0,3.0,3.666666667,4.0,1.666666667,23.56611667,33.6469,0
2.333333333,2.333333333,2.0,2.0,2,2.666666667,3.333333333,2.333333333,4.666666667,3.0,2.666666667,23.06268,58.24983333,0
3.333333333,3.666666667,1.666666667,2.666666667,1,3.0,2.666666667,3.333333333,2.333333333,3.0,2.666666667,18.31643,52.80936667,0
2.333333333,2.0,2.333333333,2.666666667,1,2.666666667,3.333333333,1.666666667,4.666666667,3.666666667,3.333333333,25.40337,18.0,0
3.666666667,3.0,2.0,2.666666667,5,2.666666667,3.333333333,3.0,3.0,3.333333333,4.666666667,22.60466,72.0662,0
2.0,3.0,2.333333333,2.333333333,2,3.0,2.666666667,3.333333333,4.333333333,3.333333333,2.0,23.8161,37.8508,0
2.333333333,2.666666667,2.333333333,3.0,2,3.0,2.666666667,2.333333333,4.333333333,3.666666667,2.666666667,22.64535333,30.60743333,1
4.0,4.0,2.0,2.0,1,4.0,2.666666667,4.0,4.0,2.333333333,2.666666667,23.27152667,18.07083333,0
3.666666667,3.0,3.0,4.0,3,2.333333333,3.333333333,3.0,5.0,3.0,3.0,26.33544333,33.82223333,0
2.666666667,3.0,2.333333333,1.666666667,2,3.666666667,2.0,3.333333333,3.666666667,4.0,2.0,17.69378333,30.3981,0
3.0,3.666666667,2.0,3.666666667,3,2.0,3.666666667,3.666666667,3.333333333,3.0,2.666666667,22.47964,31.00793333,0
3.333333333,3.0,2.333333333,1.666666667,2,3.0,2.666666667,3.0,4.0,3.333333333,3.333333333,22.66226333,24.86676667,0
1.666666667,4.666666667,2.0,3.0,2,2.333333333,3.666666667,4.333333333,3.0,2.0,3.666666667,25.59976333,32.26476667,0
3.0,3.666666667,1.333333333,2.0,1,3.666666667,2.333333333,3.666666667,2.666666667,3.0,2.333333333,21.99226333,22.85816667,0
2.666666667,3.333333333,1.666666667,3.0,3,2.333333333,3.333333333,3.0,3.333333333,2.666666667,3.333333333,24.03554,43.03193333,0
2.666666667,2.333333333,1.666666667,3.0,3,2.0,3.666666667,2.0,3.333333333,3.666666667,3.333333333,26.23508333,39.01346667,0
2.666666667,2.666666667,2.666666667,3.0,3,3.333333333,2.333333333,2.333333333,4.333333333,3.333333333,2.333333333,23.05093333,8.4859,0
2.0,3.333333333,1.0,3.666666667,2,2.333333333,3.333333333,3.666666667,1.333333333,2.666666667,1.666666667,20.92012667,16.4942,0
3.666666667,4.0,1.333333333,1.666666667,2,4.666666667,1.666666667,4.0,1.666666667,2.333333333,2.0,16.92880667,2.3109,0
3.333333333,3.666666667,3.0,4.333333333,4,2.333333333,3.666666667,4.0,5.0,2.666666667,3.666666667,23.74250333,34.3771,0
2.666666667,4.0,3.0,3.666666667,4,2.333333333,3.333333333,4.0,5.0,2.0,3.333333333,19.14776,20.6696,0
4.666666667,3.666666667,2.0,2.333333333,1,2.333333333,4.0,3.666666667,3.333333333,2.666666667,2.0,24.67488667,66.3504,0
3.0,3.333333333,1.666666667,4.333333333,1,2.0,4.0,3.0,2.333333333,2.666666667,2.666666667,23.94437,73.96036667,0
3.0,2.333333333,1.333333333,2.0,1,4.333333333,1.333333333,2.666666667,1.666666667,3.333333333,2.666666667,23.27444333,45.0677,0
2.0,2.666666667,1.666666667,1.666666667,1,2.333333333,4.0,3.0,3.666666667,4.0,2.666666667,25.07695,45.44986667,0
2.666666667,2.666666667,2.333333333,2.0,2,2.666666667,3.666666667,2.333333333,3.666666667,3.666666667,2.333333333,18.35129333,9.3285,0
3.333333333,3.666666667,2.0,2.0,1,2.666666667,3.333333333,3.0,3.0,2.333333333,2.333333333,23.65493,59.10523333,0
3.333333333,2.333333333,2.333333333,2.0,1,2.666666667,3.333333333,2.666666667,4.666666667,3.333333333,2.666666667,24.23347333,25.1659,0
2.333333333,3.333333333,2.0,3.0,4,3.0,3.333333333,3.666666667,3.666666667,2.666666667,3.333333333,17.88202667,19.60513333,0
3.333333333,4.0,2.666666667,3.0,2,2.666666667,3.0,3.666666667,5.0,2.0,3.666666667,19.44600333,24.98173333,1
2.666666667,2.666666667,1.666666667,2.333333333,2,2.0,3.333333333,3.0,2.666666667,3.333333333,2.0,22.63437333,34.23583333,0
2.666666667,2.333333333,2.0,1.333333333,1,3.0,2.666666667,2.333333333,4.666666667,3.666666667,2.666666667,21.99475667,35.30783333,0
4.666666667,2.666666667,2.666666667,3.333333333,3,2.0,3.666666667,2.666666667,4.666666667,3.333333333,2.0,21.92693667,10.51886667,0
3.333333333,3.333333333,2.333333333,2.666666667,1,3.333333333,2.666666667,3.333333333,5.0,3.666666667,2.333333333,22.56350333,46.37143333,0
2.333333333,4.0,2.0,1.333333333,2,4.333333333,1.333333333,4.0,4.0,2.666666667,2.0,20.50523667,20.23113333,0
3.666666667,3.666666667,1.666666667,3.333333333,1,3.0,3.0,3.666666667,3.0,3.0,2.0,22.11922333,22.17756667,0
2.333333333,3.333333333,1.333333333,2.333333333,2,2.333333333,3.666666667,3.333333333,2.333333333,3.0,2.333333333,20.78536333,25.6847,0
3.666666667,2.666666667,1.666666667,3.0,2,2.666666667,3.333333333,3.0,2.333333333,3.666666667,2.666666667,21.80512667,37.7509,0
2.666666667,3.0,1.666666667,2.0,2,2.333333333,3.333333333,3.0,3.0,3.333333333,2.666666667,25.21225667,37.59753333,0
2.333333333,3.666666667,2.0,2.0,1,2.666666667,3.333333333,3.333333333,4.666666667,2.666666667,2.333333333,24.91946667,51.13156667,0
3.0,3.333333333,2.0,3.333333333,3,3.0,3.0,3.666666667,3.666666667,3.0,2.666666667,17.94363333,58.21756667,1
4.0,2.333333333,2.333333333,3.0,4,2.0,3.666666667,2.666666667,4.0,3.666666667,3.0,24.21963,3.0301,0
2.333333333,3.0,2.666666667,2.333333333,3,3.0,3.0,3.333333333,4.666666667,3.666666667,1.666666667,24.56815,26.22106667,0
1.0,3.666666667,2.666666667,2.666666667,3,2.333333333,3.666666667,3.333333333,5.0,2.333333333,1.333333333,21.07031333,0.0,0
4.333333333,2.666666667,1.666666667,1.333333333,2,3.333333333,2.333333333,2.333333333,3.666666667,3.333333333,2.666666667,22.79316667,37.43586667,0
4.0,3.0,2.333333333,1.333333333,2,2.666666667,3.333333333,3.333333333,4.333333333,3.666666667,2.333333333,22.21414,56.01263333,0
3.0,2.333333333,1.333333333,1.666666667,1,4.0,2.0,2.0,2.0,3.666666667,2.666666667,23.14100333,37.35196667,0
2.333333333,2.333333333,2.0,3.333333333,2,3.0,2.666666667,2.666666667,3.666666667,3.666666667,3.0,21.04717333,73.40826667,1
2.666666667,3.333333333,2.0,3.666666667,2,2.333333333,3.333333333,4.0,3.333333333,3.0,3.666666667,25.30529,21.24416667,0
2.666666667,3.0,2.666666667,3.666666667,4,4.0,1.666666667,3.0,4.666666667,3.333333333,3.333333333,16.51844333,21.52106667,0
2.0,3.333333333,2.333333333,3.333333333,2,2.666666667,3.333333333,3.0,4.666666667,3.0,3.0,24.46316333,43.1748,0
4.333333333,3.0,2.333333333,2.0,3,2.0,4.0,2.666666667,4.0,3.333333333,2.666666667,19.84386667,69.0651,0
3.333333333,3.666666667,2.0,2.333333333,2,2.666666667,3.666666667,3.333333333,4.0,2.666666667,3.333333333,24.23343333,48.33333333,0
3.333333333,2.0,2.666666667,1.333333333,1,3.0,3.0,2.333333333,5.0,4.0,2.0,21.97240333,46.47983333,1
1.333333333,3.666666667,1.666666667,1.333333333,2,4.0,2.333333333,3.333333333,3.333333333,2.333333333,2.0,20.30769,26.86633333,0
3.333333333,2.666666667,2.0,2.0,1,3.666666667,2.666666667,3.333333333,3.666666667,3.666666667,3.0,23.44616667,42.2126,0
2.666666667,3.0,1.333333333,1.666666667,3,4.333333333,2.0,3.0,2.333333333,3.0,1.0,23.36528333,7.425533333,0
2.333333333,2.666666667,2.0,2.333333333,2,3.0,3.0,3.0,4.0,3.666666667,2.0,18.62192667,64.27573333,0
1.666666667,4.0,1.666666667,3.333333333,3,3.333333333,3.0,4.0,3.0,2.333333333,3.0,23.46705667,22.14746667,0
1.666666667,2.666666667,2.333333333,2.0,2,2.333333333,3.333333333,3.333333333,4.666666667,4.0,2.333333333,18.33779,33.55383333,0
3.333333333,2.666666667,2.0,1.333333333,1,2.666666667,3.333333333,2.0,3.666666667,3.0,3.666666667,18.79461,36.5696,1
4.0,4.666666667,2.0,2.666666667,2,3.0,2.666666667,4.333333333,3.0,1.666666667,3.666666667,24.48095,39.3702,0
2.333333333,2.0,2.666666667,1.333333333,1,2.0,4.0,2.333333333,5.0,4.333333333,2.333333333,22.54486667,47.76263333,0
3.666666667,2.0,2.0,2.0,2,1.666666667,4.333333333,2.0,3.333333333,3.666666667,2.0,25.08147667,15.2303,0
2.666666667,2.666666667,1.666666667,2.0,4,2.666666667,4.0,3.333333333,2.666666667,3.666666667,1.666666667,19.1823,26.20833333,0
2.333333333,2.666666667,2.0,1.666666667,4,3.333333333,2.666666667,2.666666667,3.333333333,3.666666667,2.333333333,21.48367333,33.74603333,0
4.0,2.333333333,2.666666667,2.0,1,3.0,2.666666667,2.333333333,5.0,3.333333333,3.333333333,19.54135333,24.96743333,0
3.333333333,3.333333333,1.666666667,2.0,2,4.333333333,1.333333333,3.333333333,2.666666667,3.333333333,2.666666667,25.21908,19.68436667,0
2.0,3.0,2.333333333,2.0,3,3.0,2.666666667,3.333333333,4.0,3.333333333,1.333333333,21.57306333,41.41846667,0
2.0,3.333333333,2.0,1.666666667,4,3.666666667,2.0,3.0,3.333333333,2.666666667,2.666666667,16.63211333,10.99686667,0
2.666666667,2.666666667,2.0,2.666666667,1,2.666666667,3.333333333,2.333333333,3.333333333,2.666666667,2.333333333,22.85534667,22.0566,0
3.0,3.666666667,1.333333333,3.0,2,2.666666667,3.0,3.333333333,2.666666667,3.0,2.0,23.28023667,34.7171,0
2.333333333,3.666666667,2.666666667,3.0,2,3.0,3.0,3.0,5.0,2.333333333,3.666666667,20.97086,31.49353333,0
2.333333333,2.666666667,2.0,2.666666667,1,4.333333333,1.666666667,2.333333333,3.666666667,3.333333333,3.333333333,21.66113,56.5129,0
2.333333333,3.0,2.333333333,3.333333333,2,4.333333333,1.666666667,3.333333333,4.333333333,3.666666667,3.0,22.67742667,47.04706667,0
4.333333333,2.333333333,2.0,1.666666667,1,3.0,3.0,2.666666667,4.0,4.333333333,1.666666667,23.4855,30.45763333,0
3.333333333,3.0,2.333333333,2.333333333,3,3.666666667,2.666666667,3.0,4.0,3.333333333,3.333333333,22.22129,73.6746,0
3.333333333,2.666666667,1.666666667,2.333333333,2,3.0,2.666666667,3.666666667,3.666666667,3.666666667,3.666666667,21.76297,54.50236667,0
4.333333333,3.333333333,2.666666667,2.666666667,1,2.333333333,3.333333333,3.333333333,5.0,3.333333333,3.0,23.81974,13.3984,0
4.0,2.666666667,2.0,2.666666667,4,3.0,2.666666667,2.666666667,3.333333333,3.333333333,2.333333333,24.54212,21.57893333,0
2.0,2.666666667,2.333333333,3.0,2,2.0,4.0,3.0,3.666666667,3.333333333,1.666666667,19.56261333,65.3598,0
3.666666667,3.333333333,1.666666667,2.0,4,2.666666667,3.333333333,3.333333333,2.333333333,3.333333333,2.666666667,16.13548667,2.936933333,0
4.0,3.333333333,2.666666667,3.666666667,3,2.0,3.666666667,3.666666667,4.666666667,3.333333333,3.333333333,21.2846,23.0,0
2.666666667,3.666666667,2.0,2.666666667,2,2.333333333,3.333333333,4.0,3.333333333,3.0,2.333333333,23.04104667,70.65496667,0
3.333333333,2.666666667,2.333333333,2.0,3,3.0,3.0,3.0,4.666666667,4.0,3.333333333,22.47424,79.6446,0
3.666666667,2.666666667,1.666666667,2.0,2,3.333333333,2.666666667,2.666666667,2.666666667,3.333333333,3.666666667,24.37475667,28.7186,0
2.0,3.666666667,2.0,3.0,3,2.666666667,3.0,4.0,4.0,2.666666667,3.0,21.57758333,34.86406667,0
1.666666667,4.0,2.333333333,3.0,3,2.666666667,3.333333333,4.333333333,4.333333333,2.666666667,2.0,20.05339667,70.9316,0
4.0,3.333333333,2.0,1.333333333,1,3.0,3.0,3.666666667,3.333333333,3.666666667,2.0,23.03839333,9.094133333,0
3.333333333,3.0,1.666666667,3.0,4,3.0,3.0,2.666666667,3.666666667,3.666666667,2.0,20.24475667,32.26573333,0
4.0,2.666666667,2.666666667,3.666666667,1,3.0,3.0,2.666666667,4.0,3.0,2.333333333,23.03656,56.57796667,0
1.0,3.333333333,2.666666667,3.666666667,3,1.666666667,4.333333333,3.666666667,4.666666667,3.0,3.0,21.94683,75.24463333,0
3.333333333,3.0,1.666666667,3.0,3,2.0,3.666666667,2.333333333,3.666666667,3.0,3.333333333,23.31634,1.281266667,0
3.0,4.0,1.333333333,3.0,2,2.333333333,3.333333333,3.666666667,2.666666667,2.0,1.333333333,18.00542,3.916666667,0
3.0,3.333333333,2.0,3.666666667,2,4.333333333,1.666666667,3.333333333,3.333333333,3.0,2.333333333,25.56192,23.37213333,0
1.666666667,3.666666667,2.333333333,2.0,1,2.666666667,3.333333333,4.333333333,4.333333333,2.666666667,2.333333333,20.33454,20.48933333,0
4.0,2.333333333,2.0,2.0,2,2.666666667,3.0,3.0,3.333333333,3.666666667,2.333333333,24.29765333,9.533333333,0
2.666666667,2.666666667,1.666666667,1.0,1,3.333333333,2.333333333,3.0,2.666666667,3.666666667,1.333333333,18.43191333,48.47756667,1
2.333333333,4.0,2.333333333,3.0,3,3.0,3.0,4.333333333,4.333333333,3.333333333,2.333333333,19.78542333,70.50396667,0
2.666666667,2.0,1.0,4.0,2,2.333333333,3.333333333,2.0,1.0,4.0,3.0,21.00197667,25.24743333,0
3.0,2.666666667,2.666666667,2.666666667,1,2.333333333,3.666666667,2.666666667,4.666666667,3.333333333,2.333333333,18.57396,7.586533333,0
2.333333333,3.666666667,1.333333333,2.333333333,2,2.666666667,3.0,3.333333333,1.666666667,2.333333333,2.333333333,20.04386,6.7792,0
3.666666667,2.666666667,2.666666667,3.0,2,3.0,3.0,3.666666667,5.0,3.666666667,2.666666667,24.88928667,20.77156667,0
3.0,2.666666667,2.0,2.333333333,2,4.0,1.666666667,3.0,3.666666667,3.666666667,2.666666667,21.78093,16.65576667,0
2.666666667,3.666666667,2.333333333,2.0,1,3.333333333,2.666666667,3.666666667,4.0,2.666666667,2.666666667,20.5423,39.82006667,0
2.333333333,3.333333333,2.333333333,1.333333333,1,3.0,3.0,3.333333333,5.0,3.0,2.333333333,21.32396,25.5368,0
3.666666667,2.333333333,2.0,3.666666667,3,2.333333333,4.0,2.333333333,3.666666667,3.666666667,4.0,17.73216667,1.681766667,0
1.666666667,2.666666667,2.0,2.0,2,3.0,3.0,2.666666667,3.333333333,3.666666667,3.333333333,20.60046,4.676266667,0
2.333333333,3.0,2.0,4.666666667,5,3.333333333,2.333333333,3.333333333,4.0,3.333333333,3.666666667,23.86818333,49.14036667,0
3.0,2.666666667,1.666666667,1.666666667,2,3.333333333,2.333333333,3.0,3.333333333,3.333333333,2.333333333,17.93087333,30.19583333,0
3.666666667,4.0,1.666666667,2.333333333,2,2.333333333,3.666666667,4.0,3.0,2.666666667,2.333333333,17.59734,23.57936667,0
3.0,2.333333333,2.666666667,2.333333333,1,3.0,2.666666667,2.666666667,5.0,3.666666667,2.666666667,20.44798667,9.7839,0
3.0,3.666666667,2.333333333,3.333333333,3,3.333333333,2.333333333,3.666666667,4.333333333,3.0,4.0,20.83392667,48.94203333,0
2.666666667,3.0,2.0,1.666666667,3,3.666666667,2.333333333,3.666666667,3.666666667,3.666666667,3.666666667,18.01318667,30.43426667,0
1.666666667,3.0,1.666666667,3.666666667,2,2.666666667,3.0,3.333333333,2.333333333,3.333333333,3.0,20.43106667,18.32656667,0
3.333333333,3.333333333,2.333333333,2.666666667,3,2.0,3.666666667,4.0,4.333333333,3.0,2.666666667,20.42993667,32.17746667,0
3.0,1.666666667,1.666666667,3.0,3,2.0,4.0,1.666666667,3.666666667,3.666666667,2.666666667,21.82744,34.66633333,0
2.0,3.666666667,2.0,2.0,1,3.333333333,2.666666667,3.333333333,3.666666667,2.0,2.0,21.79811667,18.72223333,0
2.666666667,3.0,1.666666667,3.666666667,2,2.666666667,3.0,3.333333333,3.333333333,3.333333333,3.0,23.36634333,19.93126667,1
4.0,3.0,2.0,2.333333333,3,2.666666667,3.333333333,3.0,3.0,3.0,1.666666667,24.03064667,25.1593,0
2.333333333,3.666666667,2.0,2.0,3,4.0,2.0,3.666666667,3.666666667,2.666666667,2.333333333,24.45564667,56.17213333,0
3.666666667,3.0,2.0,1.666666667,2,3.333333333,2.666666667,3.0,3.666666667,3.333333333,2.333333333,18.25611667,55.2761,0
3.666666667,3.0,2.333333333,2.333333333,3,2.666666667,3.0,3.666666667,4.666666667,3.333333333,2.333333333,19.99885667,64.63156667,0
2.333333333,3.0,2.0,2.666666667,3,1.666666667,4.666666667,3.333333333,4.0,3.666666667,2.666666667,21.13348667,45.35663333,0
2.333333333,2.666666667,2.666666667,2.666666667,2,4.0,1.666666667,3.333333333,4.666666667,4.0,3.666666667,20.5077,50.454,1
3.0,2.666666667,2.333333333,3.0,2,3.666666667,2.333333333,3.666666667,4.0,4.0,2.666666667,21.87161667,51.56443333,0
3.333333333,2.333333333,2.333333333,1.666666667,1,3.333333333,2.0,2.666666667,5.0,4.0,2.666666667,21.56216,79.0715,1
2.333333333,4.0,1.333333333,2.666666667,3,4.0,1.333333333,3.666666667,2.666666667,2.333333333,2.333333333,22.41116333,25.0357,0
4.333333333,2.0,1.666666667,1.333333333,1,2.666666667,3.333333333,2.333333333,3.0,3.666666667,3.333333333,20.67296,29.17746667,0
2.333333333,1.666666667,2.333333333,2.666666667,1,2.333333333,3.666666667,2.0,3.666666667,4.333333333,2.0,20.96945,61.9108,0
2.666666667,3.333333333,2.0,3.0,1,2.333333333,3.333333333,3.333333333,3.333333333,3.0,2.0,18.65358333,2.020966667,0
3.0,2.666666667,1.666666667,3.666666667,2,2.0,4.0,3.333333333,3.0,4.0,2.666666667,23.28980333,27.95736667,0
4.0,3.0,2.333333333,3.333333333,2,2.0,4.0,3.0,5.0,3.0,2.0,16.6827,2.818,0
3.666666667,3.333333333,1.666666667,3.333333333,2,3.666666667,2.333333333,3.0,2.666666667,3.333333333,3.0,24.89028,51.8946,0
2.666666667,4.0,1.0,2.0,4,4.666666667,1.333333333,4.0,1.333333333,2.333333333,3.0,24.06849667,63.78853333,0
3.666666667,2.0,2.666666667,2.0,1,3.0,2.666666667,2.0,4.333333333,3.333333333,2.666666667,19.51376667,27.2846,0
2.333333333,3.0,1.666666667,2.0,1,4.0,2.0,3.333333333,2.666666667,3.333333333,3.0,21.03068,82.00733333,0
3.0,2.666666667,2.333333333,2.666666667,2,3.0,3.0,2.0,4.333333333,2.666666667,3.333333333,22.07631667,55.75846667,0
2.666666667,3.0,1.333333333,2.666666667,3,3.666666667,2.0,3.0,2.333333333,3.0,2.666666667,19.11919667,23.39953333,0
2.0,3.0,2.0,1.666666667,2,3.666666667,2.333333333,2.666666667,3.666666667,3.333333333,2.0,18.75022667,25.74253333,0
3.333333333,3.333333333,1.666666667,2.333333333,2,3.666666667,2.333333333,3.666666667,2.666666667,3.333333333,4.0,15.45409667,20.13163333,0
2.0,1.666666667,1.666666667,3.333333333,2,1.666666667,4.333333333,1.666666667,3.0,4.0,2.666666667,25.59769333,37.04346667,0
3.666666667,2.666666667,1.333333333,1.666666667,2,2.666666667,3.666666667,3.0,2.666666667,4.0,1.666666667,23.77886333,34.9908,0
3.666666667,1.666666667,1.666666667,3.333333333,4,3.333333333,2.333333333,1.666666667,3.333333333,4.0,2.0,16.54239333,53.35436667,0
4.0,1.666666667,2.0,3.333333333,3,3.0,3.0,1.666666667,2.666666667,3.666666667,2.666666667,20.37225333,1.9758,0
3.666666667,2.333333333,2.333333333,3.0,1,2.666666667,3.0,2.333333333,3.666666667,4.0,2.666666667,18.71607,16.78713333,0
1.333333333,2.666666667,1.666666667,2.0,3,4.0,2.333333333,2.666666667,2.333333333,3.666666667,1.666666667,22.56611333,38.73683333,0
3.0,2.333333333,2.333333333,3.0,3,2.0,4.0,2.0,4.0,3.666666667,3.0,18.17629333,37.17026667,0
3.666666667,3.0,1.333333333,1.0,2,3.666666667,2.333333333,3.333333333,1.666666667,3.666666667,2.666666667,20.30043667,42.2766,0
3.666666667,3.333333333,2.0,2.333333333,3,4.0,2.333333333,3.666666667,3.666666667,3.0,2.0,17.32434,53.3317,0
2.0,3.666666667,2.333333333,3.0,3,3.0,2.666666667,3.333333333,4.0,2.333333333,3.0,18.64141333,1.779433333,0
4.0,2.333333333,2.0,2.333333333,1,2.333333333,3.666666667,3.0,3.0,4.0,1.666666667,20.20618667,68.68333333,0
3.666666667,2.333333333,2.0,2.666666667,2,2.0,4.0,2.333333333,3.333333333,4.0,3.333333333,20.57783667,53.03996667,1
1.666666667,1.333333333,2.0,2.0,3,2.0,4.0,1.333333333,3.333333333,4.0,1.333333333,25.33323333,26.08246667,0
3.0,3.666666667,2.0,2.0,2,3.666666667,2.0,3.333333333,3.0,2.333333333,3.333333333,23.50757,56.4706,0
4.333333333,2.666666667,2.0,1.0,1,1.333333333,4.666666667,2.666666667,3.333333333,3.666666667,3.0,22.75886333,57.2611,0
3.0,3.666666667,1.333333333,2.666666667,3,3.666666667,2.0,3.333333333,2.333333333,2.666666667,3.0,22.87811667,41.61276667,0
3.666666667,2.333333333,1.666666667,4.666666667,4,1.0,4.666666667,2.666666667,2.666666667,3.666666667,3.333333333,24.04687333,61.55503333,0
2.0,3.666666667,1.666666667,1.666666667,1,4.0,2.0,3.0,3.0,2.333333333,1.666666667,21.59276667,30.98883333,0
2.666666667,2.666666667,2.0,2.333333333,2,3.333333333,2.666666667,2.666666667,4.333333333,3.333333333,2.0,21.39778,37.35056667,0
3.333333333,3.666666667,2.0,2.0,1,2.0,4.0,3.0,3.666666667,2.0,3.0,23.60988667,50.4619,0
3.333333333,2.333333333,2.666666667,2.666666667,3,1.666666667,4.0,2.0,4.666666667,3.333333333,3.333333333,18.54093,29.91943333,0
2.333333333,3.333333333,1.666666667,2.0,3,4.333333333,1.666666667,4.0,2.666666667,3.666666667,2.666666667,24.32789,72.4636,0
2.333333333,2.333333333,1.333333333,3.333333333,3,3.0,2.666666667,2.666666667,3.0,4.333333333,3.333333333,24.3229,31.31576667,0
2.333333333,3.333333333,2.333333333,3.0,2,3.0,2.666666667,3.0,4.0,3.0,4.0,23.32345333,63.06393333,1
3.666666667,3.0,1.333333333,2.666666667,3,3.333333333,2.333333333,2.666666667,2.666666667,3.0,3.333333333,20.57342,3.011833333,0
3.333333333,3.666666667,2.666666667,2.666666667,3,1.666666667,4.333333333,4.0,4.666666667,3.0,3.333333333,23.14177667,53.19453333,0
2.333333333,3.0,1.666666667,2.0,2,3.666666667,2.333333333,3.0,2.666666667,3.333333333,1.666666667,23.12151667,27.1223,0
2.333333333,2.666666667,2.0,1.0,1,3.666666667,2.666666667,2.666666667,3.666666667,3.333333333,2.333333333,18.5865,25.43006667,0
3.666666667,3.666666667,2.333333333,2.333333333,4,3.0,2.666666667,3.666666667,4.333333333,2.666666667,2.0,17.12572667,2.6617,0
3.0,3.666666667,2.0,2.333333333,1,3.666666667,2.333333333,4.0,3.333333333,3.0,2.666666667,16.87928333,18.4724,0
3.0,3.0,2.0,2.333333333,2,2.333333333,3.666666667,2.666666667,3.666666667,3.333333333,2.0,25.05007333,55.22383333,1
2.666666667,3.0,1.666666667,2.666666667,2,2.666666667,3.666666667,3.0,4.0,3.0,2.333333333,21.2876,1.933833333,0
2.666666667,3.0,1.666666667,3.333333333,2,4.333333333,1.666666667,3.333333333,2.666666667,3.333333333,3.0,23.54952667,24.59383333,0
3.0,2.0,2.333333333,2.666666667,3,2.666666667,3.333333333,2.0,4.0,4.0,2.666666667,21.48747333,39.6443,0
